year,city_code,city_name,全建築物計_建築物の数_（棟）,全建築物計_床面積の合計_（㎡）,Ａ_居住専用住宅_建築物の数_（棟）,Ａ_居住専用住宅_床面積の合計_（㎡）,Ｂ_居住専用準住宅_建築物の数_（棟）,Ｂ_居住専用準住宅_床面積の合計_（㎡）,Ｃ_居住産業併用建築物_建築物の数_（棟）,Ｃ_居住産業併用建築物_床面積の合計_（㎡）,Ｄ_農林水産業用建築物_建築物の数_（棟）,Ｄ_農林水産業用建築物_床面積の合計_（㎡）,E_鉱業，採石業，砂利採取業，建設業用建築物_建築物の数_（棟）,E_鉱業，採石業，砂利採取業，建設業用建築物_床面積の合計_（㎡）,Ｆ_製造業用建築物_建築物の数_（棟）,Ｆ_製造業用建築物_床面積の合計_（㎡）,G_電気・ガス・熱供給_・水道業用建築物_建築物の数_（棟）,G_電気・ガス・熱供給_・水道業用建築物_床面積の合計_（㎡）,Ｈ_情報通信業用建築物_建築物の数_（棟）,Ｈ_情報通信業用建築物_床面積の合計_（㎡）,Ｉ_運輸業用建築物_建築物の数_（棟）,Ｉ_運輸業用建築物_床面積の合計_（㎡）,J_卸売業，小売業用建築物_建築物の数_（棟）,J_卸売業，小売業用建築物_床面積の合計_（㎡）,Ｋ_金融業，保険業用建築物_建築物の数_（棟）,Ｋ_金融業，保険業用建築物_床面積の合計_（㎡）,Ｌ_不動産業用建築物_建築物の数_（棟）,Ｌ_不動産業用建築物_床面積の合計_（㎡）,Ｍ_宿泊業，飲食サービス業用建築物_建築物の数_（棟）,Ｍ_宿泊業，飲食サービス業用建築物_床面積の合計_（㎡）,Ｎ_教育，学習支援業用建築物_建築物の数_（棟）,Ｎ_教育，学習支援業用建築物_床面積の合計_（㎡）,Ｏ_医療，福祉用建築物_建築物の数_（棟）,Ｏ_医療，福祉用建築物_床面積の合計_（㎡）,Ｐ_その他のサービス業用建築物_建築物の数_（棟）,Ｐ_その他のサービス業用建築物_床面積の合計_（㎡）,Ｑ_公務用建築物_建築物の数_（棟）,Ｑ_公務用建築物_床面積の合計_（㎡）,Ｒ_他に分類されない建築物_建築物の数_（棟）,Ｒ_他に分類されない建築物_床面積の合計_（㎡）,pop_population,pop_households,pop_change,pop_growth_rate,pop_natural_change,pop_social_change
2024,29451,上北山村,2.0,178.0,2.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,287.0,-14.0,-3.0837004405286343,-10.0,-4.0
2024,29452,川上村,4.0,1317.0,2.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0,734.0,-29.0,-2.2979397781299524,-22.0,-7.0
2024,29453,東吉野村,3.0,404.0,2.0,210.0,1.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538.0,884.0,-47.0,-2.965299684542587,-35.0,-12.0
2024,30201,和歌山市,1393.0,230203.0,1224.0,158972.0,4.0,827.0,4.0,984.0,7.0,518.0,5.0,873.0,19.0,17088.0,5.0,333.0,0.0,0.0,8.0,10563.0,16.0,3445.0,0.0,0.0,5.0,551.0,7.0,5091.0,6.0,1220.0,20.0,11356.0,13.0,1790.0,4.0,819.0,46.0,15773.0,356472.0,176816.0,-3182.0,-0.8847392215851901,-3011.0,-171.0
2024,30202,海南市,187.0,25712.0,157.0,17943.0,0.0,0.0,2.0,215.0,9.0,1151.0,4.0,1788.0,4.0,1621.0,0.0,0.0,0.0,0.0,2.0,24.0,3.0,1840.0,0.0,0.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,292.0,1.0,126.0,0.0,0.0,3.0,500.0,47158.0,21898.0,-752.0,-1.5696096848257148,-611.0,-141.0
2024,30203,橋本市,185.0,110273.0,152.0,17907.0,0.0,0.0,0.0,0.0,3.0,169.0,5.0,677.0,3.0,3391.0,0.0,0.0,0.0,0.0,2.0,82218.0,2.0,74.0,0.0,0.0,2.0,3379.0,3.0,1361.0,1.0,51.0,1.0,111.0,6.0,551.0,1.0,50.0,4.0,334.0,59475.0,27378.0,-820.0,-1.3599800978522265,-630.0,-190.0
2024,30204,有田市,60.0,26552.0,44.0,5406.0,0.0,0.0,0.0,0.0,3.0,2361.0,1.0,98.0,1.0,81.0,1.0,63.0,0.0,0.0,1.0,2289.0,3.0,614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15325.0,1.0,62.0,0.0,0.0,3.0,253.0,25721.0,11685.0,-493.0,-1.880674448767834,-276.0,-217.0
2024,30205,御坊市,60.0,12694.0,40.0,7420.0,1.0,17.0,0.0,0.0,1.0,47.0,2.0,881.0,4.0,3110.0,0.0,0.0,0.0,0.0,1.0,127.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,167.0,0.0,0.0,0.0,0.0,7.0,835.0,21540.0,10828.0,-509.0,-2.3084947163136653,-238.0,-271.0
2024,30206,田辺市,198.0,32632.0,151.0,18376.0,1.0,489.0,2.0,208.0,3.0,184.0,3.0,272.0,2.0,433.0,5.0,373.0,0.0,0.0,1.0,183.0,4.0,1312.0,1.0,31.0,0.0,0.0,9.0,3860.0,0.0,0.0,5.0,6235.0,2.0,247.0,3.0,97.0,6.0,332.0,68448.0,34865.0,-1268.0,-1.8188077342360431,-855.0,-413.0
2024,30207,新宮市,76.0,10259.0,53.0,5637.0,0.0,0.0,2.0,265.0,0.0,0.0,1.0,98.0,0.0,0.0,2.0,410.0,1.0,41.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,2.0,95.0,0.0,0.0,4.0,2838.0,1.0,25.0,0.0,0.0,8.0,752.0,26333.0,14279.0,-591.0,-2.1950675976823653,-378.0,-213.0
2024,30208,紀の川市,254.0,39738.0,204.0,23716.0,1.0,199.0,0.0,0.0,10.0,793.0,0.0,0.0,4.0,2527.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7668.0,5.0,619.0,0.0,0.0,5.0,724.0,16.0,1556.0,59578.0,27112.0,-403.0,-0.6718794284856872,-590.0,187.0
2024,30209,岩出市,282.0,40957.0,244.0,32277.0,0.0,0.0,0.0,0.0,3.0,181.0,1.0,78.0,1.0,53.0,0.0,0.0,1.0,1053.0,0.0,0.0,2.0,447.0,1.0,110.0,0.0,0.0,4.0,712.0,0.0,0.0,5.0,1358.0,6.0,1800.0,5.0,208.0,9.0,2680.0,54059.0,24557.0,-156.0,-0.2877432444895324,-227.0,71.0
2024,30304,紀美野町,19.0,2999.0,14.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,566.0,1.0,718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,0.0,0.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,7912.0,4041.0,-186.0,-2.2968634230674243,-178.0,-8.0
2024,30341,かつらぎ町,55.0,5526.0,47.0,5117.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,1.0,80.0,0.0,0.0,2.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,3.0,110.0,15625.0,7159.0,-290.0,-1.8221803330191644,-241.0,-49.0
2024,30343,九度山町,6.0,705.0,6.0,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3888.0,1880.0,48.0,1.25,-81.0,129.0
2024,30344,高野町,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,1537.0,-56.0,-2.049780380673499,-42.0,-14.0
2024,30361,湯浅町,38.0,7323.0,32.0,3551.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,2.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1711.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1426.0,1.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,10944.0,5272.0,-228.0,-2.0408163265306123,-160.0,-68.0
2024,30362,広川町,6.0,588.0,4.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,135.0,0.0,0.0,0.0,0.0,6545.0,2852.0,-116.0,-1.7414802582194866,-92.0,-24.0
2024,30366,有田川町,101.0,14681.0,76.0,8554.0,0.0,0.0,1.0,106.0,7.0,1669.0,1.0,95.0,1.0,892.0,3.0,1414.0,0.0,0.0,1.0,400.0,4.0,926.0,0.0,0.0,1.0,98.0,0.0,0.0,2.0,65.0,0.0,0.0,1.0,48.0,1.0,83.0,2.0,331.0,25412.0,10740.0,-229.0,-0.893100893100893,-229.0,0.0
2024,30381,美浜町,16.0,1439.0,11.0,1040.0,0.0,0.0,1.0,174.0,0.0,0.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,1.0,45.0,6452.0,3032.0,-173.0,-2.611320754716981,-122.0,-51.0
2024,30382,日高町,47.0,7775.0,41.0,4522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2620.0,0.0,0.0,1.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,7986.0,3329.0,27.0,0.3392385978137957,-48.0,75.0
2024,30383,由良町,13.0,821.0,9.0,652.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,104.0,5183.0,2637.0,-99.0,-1.8742900416508896,-74.0,-25.0
2024,30390,印南町,18.0,2090.0,14.0,1586.0,0.0,0.0,2.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,131.0,7757.0,3385.0,-158.0,-1.996209728363866,-98.0,-60.0
2024,30391,みなべ町,43.0,7149.0,33.0,3435.0,0.0,0.0,1.0,183.0,3.0,152.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2813.0,0.0,0.0,0.0,0.0,1.0,142.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,191.0,11767.0,4783.0,-221.0,-1.8435101768435105,-151.0,-70.0
2024,30392,日高川町,29.0,4632.0,22.0,2412.0,0.0,0.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1941.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,9202.0,4171.0,-158.0,-1.688034188034188,-120.0,-38.0
2024,30401,白浜町,74.0,10811.0,46.0,5558.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,1.0,88.0,0.0,0.0,0.0,0.0,3.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3890.0,1.0,107.0,0.0,0.0,5.0,253.0,0.0,0.0,3.0,501.0,20161.0,11106.0,-302.0,-1.4758344328788544,-317.0,15.0
2024,30404,上富田町,92.0,18615.0,76.0,8769.0,0.0,0.0,1.0,173.0,1.0,55.0,1.0,56.0,1.0,4301.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3519.0,0.0,0.0,0.0,0.0,1.0,247.0,1.0,134.0,0.0,0.0,2.0,336.0,1.0,24.0,3.0,1001.0,15720.0,7530.0,11.0,0.070023553377045,-122.0,133.0
2024,30406,すさみ町,8.0,808.0,6.0,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0,3607.0,2033.0,-52.0,-1.4211533205793931,-65.0,13.0
2024,30421,那智勝浦町,31.0,3684.0,17.0,1455.0,0.0,0.0,2.0,157.0,2.0,58.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1460.0,2.0,78.0,1.0,19.0,2.0,380.0,13778.0,7443.0,-258.0,-1.8381305215161012,-205.0,-53.0
2024,30422,太地町,12.0,1274.0,10.0,1224.0,0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.0,1549.0,-47.0,-1.6257350397786234,-77.0,30.0
2024,30424,古座川町,5.0,225.0,2.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2363.0,1360.0,-83.0,-3.39329517579722,-72.0,-11.0
2024,30427,北山村,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,244.0,-10.0,-2.4752475247524752,-8.0,-2.0
2024,30428,串本町,26.0,3371.0,18.0,1717.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,330.0,0.0,0.0,1.0,242.0,1.0,699.0,2.0,104.0,14297.0,8012.0,-418.0,-2.840638803941556,-323.0,-95.0
2024,31201,鳥取市,833.0,115048.0,715.0,73314.0,1.0,18.0,4.0,498.0,5.0,187.0,7.0,713.0,14.0,5815.0,0.0,0.0,2.0,198.0,1.0,229.0,15.0,13613.0,1.0,1731.0,4.0,1072.0,12.0,4357.0,7.0,1630.0,5.0,586.0,13.0,1788.0,8.0,7313.0,19.0,1986.0,181203.0,81969.0,-2066.0,-1.1273046723668487,-1395.0,-671.0
2024,31202,米子市,770.0,134385.0,642.0,72335.0,5.0,1338.0,4.0,365.0,6.0,209.0,9.0,1682.0,6.0,2066.0,1.0,90.0,3.0,6325.0,3.0,25301.0,20.0,9702.0,0.0,0.0,2.0,394.0,9.0,870.0,3.0,1474.0,10.0,2985.0,26.0,5097.0,10.0,1327.0,11.0,2825.0,145163.0,68737.0,-976.0,-0.6678573139271515,-855.0,-121.0
2024,31203,倉吉市,225.0,25770.0,197.0,22946.0,0.0,0.0,2.0,146.0,7.0,224.0,2.0,96.0,3.0,222.0,1.0,354.0,0.0,0.0,0.0,0.0,2.0,219.0,0.0,0.0,0.0,0.0,2.0,212.0,1.0,73.0,4.0,1093.0,3.0,138.0,1.0,47.0,0.0,0.0,44212.0,20513.0,-757.0,-1.6833818852987614,-498.0,-259.0
2024,31204,境港市,170.0,38235.0,124.0,17012.0,3.0,754.0,1.0,96.0,2.0,8279.0,1.0,12.0,12.0,5675.0,0.0,0.0,0.0,0.0,2.0,3841.0,3.0,260.0,0.0,0.0,1.0,27.0,6.0,535.0,4.0,177.0,4.0,1202.0,3.0,215.0,4.0,150.0,0.0,0.0,32696.0,15499.0,-289.0,-0.8761558284068516,-346.0,57.0
2024,31302,岩美町,56.0,6947.0,47.0,4460.0,1.0,30.0,0.0,0.0,3.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1701.0,0.0,0.0,0.0,0.0,2.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,261.0,10903.0,4500.0,-97.0,-0.8818181818181818,-119.0,22.0
2024,31325,若桜町,4.0,408.0,2.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,2766.0,1276.0,-75.0,-2.6399155227032733,-55.0,-20.0
2024,31328,智頭町,13.0,1322.0,11.0,1144.0,0.0,0.0,0.0,0.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,6257.0,2681.0,-163.0,-2.5389408099688477,-131.0,-32.0
2024,31329,八頭町,70.0,6849.0,67.0,6044.0,0.0,0.0,1.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15748.0,6083.0,-365.0,-2.2652516601501893,-223.0,-142.0
2024,31364,三朝町,15.0,1223.0,13.0,958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,5936.0,2516.0,-121.0,-1.9976886247317152,-117.0,-4.0
2024,31370,湯梨浜町,139.0,17727.0,118.0,10696.0,0.0,0.0,0.0,0.0,2.0,459.0,4.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3712.0,1.0,200.0,0.0,0.0,0.0,0.0,9.0,456.0,2.0,1866.0,1.0,110.0,1.0,65.0,0.0,0.0,0.0,0.0,16334.0,6493.0,-181.0,-1.095973357553739,-161.0,-20.0
2024,31371,琴浦町,51.0,5110.0,47.0,4930.0,0.0,0.0,0.0,0.0,3.0,93.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16165.0,6468.0,-270.0,-1.6428354122299968,-238.0,-32.0
2024,31372,北栄町,73.0,5978.0,61.0,5317.0,0.0,0.0,0.0,0.0,2.0,62.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,16.0,1.0,38.0,1.0,16.0,1.0,21.0,3.0,260.0,14327.0,5473.0,-181.0,-1.2475875379101184,-123.0,-58.0
2024,31384,日吉津村,38.0,19496.0,25.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16663.0,0.0,0.0,0.0,0.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3620.0,1291.0,21.0,0.5834954153931647,-15.0,36.0
2024,31386,大山町,38.0,5669.0,32.0,2933.0,0.0,0.0,1.0,18.0,1.0,52.0,3.0,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15048.0,5600.0,-272.0,-1.7754569190600522,-245.0,-27.0
2024,31389,南部町,28.0,4994.0,22.0,3007.0,0.0,0.0,0.0,0.0,1.0,339.0,0.0,0.0,2.0,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,2.0,310.0,0.0,0.0,0.0,0.0,10272.0,3916.0,-76.0,-0.734441437959026,-107.0,31.0
2024,31390,伯耆町,46.0,4451.0,45.0,4350.0,0.0,0.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10297.0,3861.0,-123.0,-1.1804222648752398,-110.0,-13.0
2024,31401,日南町,6.0,764.0,3.0,306.0,0.0,0.0,1.0,116.0,2.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3998.0,1863.0,-146.0,-3.523166023166023,-96.0,-50.0
2024,31402,日野町,4.0,329.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,0.0,2742.0,1277.0,-117.0,-4.092339979013642,-80.0,-37.0
2024,31403,江府町,5.0,1379.0,2.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1203.0,0.0,0.0,2520.0,990.0,-97.0,-3.706534199465037,-70.0,-27.0
2024,32201,松江市,842.0,199059.0,695.0,111579.0,6.0,2903.0,4.0,581.0,8.0,981.0,15.0,1860.0,14.0,9435.0,12.0,33056.0,2.0,2497.0,2.0,1573.0,11.0,3507.0,0.0,0.0,10.0,1272.0,11.0,15543.0,5.0,978.0,13.0,8301.0,13.0,1236.0,7.0,2146.0,14.0,1611.0,196021.0,91796.0,-1822.0,-0.9209322543633082,-1402.0,-420.0
2024,32202,浜田市,134.0,20578.0,99.0,11450.0,0.0,0.0,2.0,427.0,1.0,71.0,3.0,260.0,5.0,639.0,1.0,1000.0,0.0,0.0,0.0,0.0,8.0,3362.0,0.0,0.0,1.0,294.0,1.0,40.0,2.0,1158.0,4.0,909.0,1.0,54.0,2.0,261.0,4.0,653.0,49678.0,25311.0,-1003.0,-1.979045401629802,-662.0,-341.0
2024,32203,出雲市,857.0,184204.0,714.0,83650.0,0.0,0.0,7.0,812.0,11.0,926.0,15.0,3436.0,25.0,83487.0,4.0,413.0,2.0,374.0,2.0,268.0,21.0,3924.0,0.0,0.0,7.0,380.0,13.0,841.0,3.0,110.0,10.0,2035.0,15.0,2867.0,7.0,481.0,1.0,200.0,172607.0,69638.0,-1228.0,-0.7064170046308281,-1091.0,-137.0
2024,32204,益田市,154.0,17085.0,123.0,11812.0,0.0,0.0,6.0,702.0,2.0,119.0,0.0,0.0,2.0,1298.0,3.0,628.0,1.0,94.0,1.0,60.0,2.0,110.0,0.0,0.0,1.0,178.0,1.0,50.0,0.0,0.0,3.0,671.0,1.0,283.0,0.0,0.0,8.0,1080.0,43708.0,21229.0,-647.0,-1.4586856047796188,-543.0,-104.0
2024,32205,大田市,101.0,14781.0,78.0,7335.0,0.0,0.0,2.0,273.0,0.0,0.0,5.0,417.0,2.0,136.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0,5192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,233.0,3.0,158.0,1.0,20.0,4.0,987.0,32195.0,15415.0,-578.0,-1.7636469044640404,-478.0,-100.0
2024,32206,安来市,100.0,13997.0,79.0,7007.0,1.0,99.0,1.0,157.0,0.0,0.0,0.0,0.0,4.0,757.0,0.0,0.0,0.0,0.0,2.0,354.0,2.0,134.0,1.0,410.0,0.0,0.0,0.0,0.0,1.0,50.0,4.0,3892.0,0.0,0.0,1.0,50.0,4.0,1087.0,35855.0,14264.0,-536.0,-1.4728916490341015,-411.0,-125.0
2024,32207,江津市,84.0,11987.0,71.0,9378.0,0.0,0.0,0.0,0.0,2.0,940.0,3.0,1380.0,2.0,25.0,1.0,23.0,0.0,0.0,0.0,0.0,1.0,86.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,2.0,119.0,0.0,0.0,1.0,17.0,21751.0,11143.0,-383.0,-1.7303695671817114,-340.0,-43.0
2024,32209,雲南市,106.0,17564.0,77.0,9257.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,9.0,3025.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,444.0,0.0,0.0,0.0,0.0,2.0,3125.0,0.0,0.0,1.0,228.0,9.0,1126.0,0.0,0.0,4.0,284.0,35085.0,13570.0,-653.0,-1.8271867479993285,-571.0,-82.0
2024,32343,奥出雲町,15.0,7841.0,13.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11339.0,4645.0,-291.0,-2.502149613069648,-225.0,-66.0
2024,32386,飯南町,7.0,886.0,7.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4482.0,2021.0,-78.0,-1.710526315789474,-74.0,-4.0
2024,32441,川本町,8.0,809.0,7.0,725.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.0,1609.0,-44.0,-1.42949967511371,-54.0,10.0
2024,32448,美郷町,24.0,2852.0,22.0,2629.0,0.0,0.0,0.0,0.0,2.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4134.0,2048.0,-88.0,-2.084320227380388,-94.0,6.0
